timestamp,room_id,room_type,occupant_count,occupant_presence,wifi_connected_devices,indoor_co2,air_temperature,indoor_relative_humidity,hour,day_of_week,is_weekend,date
2021-09-16 04:20:00+08:00,R2,lecture,0,0,1.0,677.5,22.6779995,49.48933411,4,3,0,2021-09-16
2021-09-16 04:25:00+08:00,R2,lecture,0,0,1.0,676.166687,22.72100067,49.41333389,4,3,0,2021-09-16
2021-09-16 04:30:00+08:00,R2,lecture,0,0,1.0,676.5666504,22.73933411,49.26433182,4,3,0,2021-09-16
2021-09-16 04:35:00+08:00,R2,lecture,0,0,1.0,671.833313,22.68766594,49.28900146,4,3,0,2021-09-16
2021-09-16 04:40:00+08:00,R2,lecture,0,0,1.0,677.2000122000001,22.69766617,49.25799942,4,3,0,2021-09-16
2021-09-16 04:45:00+08:00,R2,lecture,0,0,1.0,676.7930908,22.66586113,49.23862076,4,3,0,2021-09-16
2021-09-16 04:50:00+08:00,R2,lecture,0,0,1.0,681.2000122000001,22.59799957,49.31033325,4,3,0,2021-09-16
2021-09-16 04:55:00+08:00,R2,lecture,0,0,1.0,678.8666382,22.56066704,49.32433319,4,3,0,2021-09-16
2021-09-16 05:00:00+08:00,R2,lecture,0,0,1.0,678.1333618,22.53300095,49.40999985,5,3,0,2021-09-16
2021-09-16 05:05:00+08:00,R2,lecture,0,0,1.0,680.0,22.49333382,49.50733185,5,3,0,2021-09-16
2021-09-16 05:10:00+08:00,R2,lecture,0,0,1.0,678.0,22.64214325,49.28535843,5,3,0,2021-09-16
2021-09-16 05:15:00+08:00,R2,lecture,0,0,1.0,671.5333252,22.68366623,49.06499863,5,3,0,2021-09-16
2021-09-16 05:20:00+08:00,R2,lecture,0,0,1.0,669.9333496,22.68000031,49.0,5,3,0,2021-09-16
2021-09-16 05:25:00+08:00,R2,lecture,0,0,1.0,669.2999877999999,22.72066689,48.79333496,5,3,0,2021-09-16
2021-09-16 05:30:00+08:00,R2,lecture,0,0,1.0,676.2000122000001,22.65200043,49.00833511,5,3,0,2021-09-16
2021-09-16 05:35:00+08:00,R2,lecture,0,0,1.0,675.4827881,22.60655212,49.0531044,5,3,0,2021-09-16
2021-09-16 05:40:00+08:00,R2,lecture,0,0,1.0,677.1333618,22.66133308,49.2179985,5,3,0,2021-09-16
2021-09-16 05:45:00+08:00,R2,lecture,0,0,1.0,681.5333252,22.61833382,49.72566605,5,3,0,2021-09-16
2021-09-16 05:50:00+08:00,R2,lecture,0,0,1.0,675.9666748,22.64866638,49.84833145,5,3,0,2021-09-16
2021-09-16 05:55:00+08:00,R2,lecture,0,0,1.0,646.0,22.81800079,49.43133163,5,3,0,2021-09-16
2021-09-16 06:00:00+08:00,R2,lecture,0,0,1.0,589.7142944,23.01000023,48.74928665,6,3,0,2021-09-16
2021-09-16 06:05:00+08:00,R2,lecture,0,0,1.0,551.0999756,22.95499992,48.86000061,6,3,0,2021-09-16
2021-09-16 06:10:00+08:00,R2,lecture,0,0,1.0,532.5,22.87733269,49.12200165,6,3,0,2021-09-16
2021-09-16 06:15:00+08:00,R2,lecture,0,0,1.0,527.333313,22.77066612,49.40366745,6,3,0,2021-09-16
2021-09-16 06:20:00+08:00,R2,lecture,0,0,1.0,513.5,22.79599953,49.14533234,6,3,0,2021-09-16
2021-09-16 06:25:00+08:00,R2,lecture,0,0,1.0,490.8275757,22.73103523,49.20275879,6,3,0,2021-09-16
2021-09-16 06:30:00+08:00,R2,lecture,0,0,1.0,473.79998780000005,22.60866737,49.38333511,6,3,0,2021-09-16
2021-09-16 06:35:00+08:00,R2,lecture,0,0,1.0,461.2666626,22.54700089,49.5019989,6,3,0,2021-09-16
2021-09-16 06:40:00+08:00,R2,lecture,0,0,1.0,449.7666626,22.41900063,49.78466797,6,3,0,2021-09-16
2021-09-16 06:45:00+08:00,R2,lecture,0,0,1.0,445.1666565,22.3239994,49.97133255,6,3,0,2021-09-16
2021-09-16 06:50:00+08:00,R2,lecture,0,0,1.0,437.9642944,22.18392944,50.31571579,6,3,0,2021-09-16
2021-09-16 06:55:00+08:00,R2,lecture,0,0,1.0,433.5,22.26233292,50.33966827,6,3,0,2021-09-16
2021-09-16 07:00:00+08:00,R2,lecture,0,0,1.0,431.0,22.36533356,50.18700027,7,3,0,2021-09-16
2021-09-16 07:05:00+08:00,R2,lecture,0,0,1.0,434.8666687,22.35333252,50.30333328,7,3,0,2021-09-16
2021-09-16 07:10:00+08:00,R2,lecture,0,0,1.0,433.1333313,22.29299927,50.55866623,7,3,0,2021-09-16
2021-09-16 07:15:00+08:00,R2,lecture,0,0,1.0,431.7333374,22.32333374,50.66600037,7,3,0,2021-09-16
2021-09-16 07:20:00+08:00,R2,lecture,0,0,1.0,429.7930908,22.22034454,50.97999954,7,3,0,2021-09-16
2021-09-16 07:25:00+08:00,R2,lecture,0,0,1.0,427.2580566,22.04870987,51.48709488,7,3,0,2021-09-16
2021-09-16 07:30:00+08:00,R2,lecture,0,0,1.0,422.7000122,21.97933388,51.74266815,7,3,0,2021-09-16
2021-09-16 07:35:00+08:00,R2,lecture,0,0,1.0,420.1333313,21.89633369,52.08966827,7,3,0,2021-09-16
2021-09-16 07:40:00+08:00,R2,lecture,0,0,1.0,413.7333374,21.9109993,52.26200104,7,3,0,2021-09-16
2021-09-16 07:45:00+08:00,R2,lecture,0,0,1.0,400.0,21.83499908,52.77642822,7,3,0,2021-09-16
2021-09-16 07:50:00+08:00,R2,lecture,0,0,1.0,403.5,21.92666626,52.73966599,7,3,0,2021-09-16
2021-09-16 07:55:00+08:00,R2,lecture,0,0,1.0,413.3666687,21.9109993,52.88499832,7,3,0,2021-09-16
2021-09-16 08:00:00+08:00,R2,lecture,0,0,1.0,412.8999939,22.02300072,52.4640007,8,3,0,2021-09-16
2021-09-16 08:05:00+08:00,R2,lecture,0,0,1.0,417.3999939,22.22333336,51.70899963,8,3,0,2021-09-16
2021-09-16 08:10:00+08:00,R2,lecture,0,0,1.0,422.3103333000001,22.14931107,51.53172302,8,3,0,2021-09-16
2021-09-16 08:15:00+08:00,R2,lecture,0,0,1.0,427.0,22.31266594,50.55466843,8,3,0,2021-09-16
2021-09-16 08:20:00+08:00,R2,lecture,0,0,1.0,433.29998780000005,22.48900032,49.75766754,8,3,0,2021-09-16
2021-09-16 08:25:00+08:00,R2,lecture,0,0,1.0,436.43331910000006,22.57733345,49.13499832,8,3,0,2021-09-16
2021-09-16 08:30:00+08:00,R2,lecture,0,0,1.0,435.3666687,22.51133347,48.94533157,8,3,0,2021-09-16
2021-09-16 08:35:00+08:00,R2,lecture,0,0,1.0,434.8571472,22.57928658,48.56571579,8,3,0,2021-09-16
2021-09-16 08:40:00+08:00,R2,lecture,0,0,1.0,430.7000122,22.51833344,48.38600159,8,3,0,2021-09-16
2021-09-16 08:45:00+08:00,R2,lecture,0,0,1.0,430.6666565,22.54333305,48.29800034,8,3,0,2021-09-16
2021-09-16 08:50:00+08:00,R2,lecture,0,0,1.0,431.2333374,22.55366707,48.12633514,8,3,0,2021-09-16
2021-09-16 08:55:00+08:00,R2,lecture,0,0,1.0,430.93331910000006,22.58233261,47.9679985,8,3,0,2021-09-16
2021-09-16 09:00:00+08:00,R2,lecture,0,0,1.0,427.5,22.52466583,47.96666718,9,3,0,2021-09-16
2021-09-16 09:05:00+08:00,R2,lecture,0,0,1.0,433.5862122,22.5048275,47.94517136,9,3,0,2021-09-16
2021-09-16 09:10:00+08:00,R2,lecture,0,0,1.0,435.0,22.56033325,48.10533524,9,3,0,2021-09-16
2021-09-16 09:15:00+08:00,R2,lecture,0,0,1.0,434.3999938999999,22.53733253,48.60033417,9,3,0,2021-09-16
2021-09-16 09:20:00+08:00,R2,lecture,0,0,1.0,434.3999938999999,22.50900078,48.82300186,9,3,0,2021-09-16
2021-09-16 09:25:00+08:00,R2,lecture,0,0,1.0,421.4642944,22.51749992,48.90857315,9,3,0,2021-09-16
2021-09-16 09:30:00+08:00,R2,lecture,0,0,1.0,414.0,22.50366592,48.94633484,9,3,0,2021-09-16
2021-09-16 09:35:00+08:00,R2,lecture,0,0,1.0,427.6666565,22.48399925,48.91166687,9,3,0,2021-09-16
2021-09-16 09:40:00+08:00,R2,lecture,0,0,1.0,432.1666565,22.41766739,48.98466492,9,3,0,2021-09-16
2021-09-16 09:45:00+08:00,R2,lecture,0,0,1.0,431.4666748,22.44033241,48.93199921,9,3,0,2021-09-16
2021-09-16 09:50:00+08:00,R2,lecture,0,0,1.0,432.1333313,22.40200043,49.05466843,9,3,0,2021-09-16
2021-09-16 09:55:00+08:00,R2,lecture,0,0,1.0,434.96551510000006,22.45034409,49.0531044,9,3,0,2021-09-16
2021-09-16 10:00:00+08:00,R2,lecture,0,0,1.0,435.43331910000006,22.39999962,49.2183342,10,3,0,2021-09-16
2021-09-16 10:05:00+08:00,R2,lecture,0,0,1.0,434.43331910000006,22.41366577,49.22000122,10,3,0,2021-09-16
2021-09-16 10:10:00+08:00,R2,lecture,0,0,1.0,438.1666565,22.14033318,50.13066483,10,3,0,2021-09-16
2021-09-16 10:15:00+08:00,R2,lecture,0,0,1.0,441.0,22.44896507,50.44344711,10,3,0,2021-09-16
2021-09-16 10:20:00+08:00,R2,lecture,0,0,1.0,443.8965454,22.80758667,50.85103607,10,3,0,2021-09-16
2021-09-16 10:25:00+08:00,R2,lecture,0,0,1.0,440.9666748,22.9193325,51.31233215,10,3,0,2021-09-16
2021-09-16 10:30:00+08:00,R2,lecture,0,0,1.0,438.93331910000006,23.04700089,51.65100098,10,3,0,2021-09-16
2021-09-16 10:35:00+08:00,R2,lecture,0,0,1.0,439.2666626,23.20866585,51.77500153,10,3,0,2021-09-16
2021-09-16 10:40:00+08:00,R2,lecture,0,0,1.0,439.3333435,23.29199982,52.07466507,10,3,0,2021-09-16
2021-09-16 10:45:00+08:00,R2,lecture,0,0,1.0,437.96551510000006,23.35413742,52.48172379,10,3,0,2021-09-16
2021-09-16 10:50:00+08:00,R2,lecture,0,0,1.0,440.43331910000006,23.44933319,52.72399902,10,3,0,2021-09-16
2021-09-16 10:55:00+08:00,R2,lecture,0,0,1.0,438.2666626,23.51399994,53.11233521,10,3,0,2021-09-16
2021-09-16 11:00:00+08:00,R2,lecture,0,0,1.0,433.5,23.55466652,53.43966675,11,3,0,2021-09-16
2021-09-16 11:05:00+08:00,R2,lecture,0,0,1.0,432.3666687,23.58600044,53.81966782,11,3,0,2021-09-16
2021-09-16 11:10:00+08:00,R2,lecture,0,0,1.0,431.8928528,23.62607193,54.10892868,11,3,0,2021-09-16
2021-09-16 11:15:00+08:00,R2,lecture,0,0,1.0,431.93331910000006,23.66566658,54.30366516,11,3,0,2021-09-16
2021-09-16 11:20:00+08:00,R2,lecture,0,0,1.0,432.2333374,23.72566605,54.49599838,11,3,0,2021-09-16
2021-09-16 11:25:00+08:00,R2,lecture,0,0,1.0,428.2000122,23.79133415,54.71900177,11,3,0,2021-09-16
2021-09-16 11:30:00+08:00,R2,lecture,0,0,1.0,429.4666748,23.89500046,54.70266724,11,3,0,2021-09-16
2021-09-16 11:35:00+08:00,R2,lecture,0,0,1.0,426.1666565,23.90766716,54.91966629,11,3,0,2021-09-16
2021-09-16 11:40:00+08:00,R2,lecture,0,0,1.0,423.1724243,23.91482735,55.17551804,11,3,0,2021-09-16
2021-09-16 11:45:00+08:00,R2,lecture,0,0,1.0,425.0333252,23.94966698,55.33433151,11,3,0,2021-09-16
2021-09-16 11:50:00+08:00,R2,lecture,0,0,1.0,427.1000061000001,23.99633408,55.43133163,11,3,0,2021-09-16
2021-09-16 11:55:00+08:00,R2,lecture,0,0,1.0,426.8333435,24.05333328,55.45566559,11,3,0,2021-09-16
2021-09-16 12:00:00+08:00,R2,lecture,0,0,1.0,423.8571472,24.01714325,55.98392868,12,3,0,2021-09-16
2021-09-16 12:05:00+08:00,R2,lecture,0,0,1.0,422.8666687,24.03266716,56.65399933,12,3,0,2021-09-16
2021-09-16 12:10:00+08:00,R2,lecture,0,0,1.0,421.6666565,24.03066635,57.14133453,12,3,0,2021-09-16
2021-09-16 12:15:00+08:00,R2,lecture,0,0,1.0,420.5,24.06933403,57.44100189,12,3,0,2021-09-16
2021-09-16 12:20:00+08:00,R2,lecture,0,0,1.0,419.5,24.08799934,57.73400116,12,3,0,2021-09-16
2021-09-16 12:25:00+08:00,R2,lecture,0,0,1.0,421.0,24.14966583,57.87366486,12,3,0,2021-09-16
2021-09-16 12:30:00+08:00,R2,lecture,0,0,1.0,423.8965454,24.20862007,58.01689529,12,3,0,2021-09-16
2021-09-16 12:35:00+08:00,R2,lecture,0,0,1.0,426.3999938999999,24.21066666,58.29999924,12,3,0,2021-09-16
2021-09-16 12:40:00+08:00,R2,lecture,0,0,1.0,424.7333374,24.23566628,58.50466537,12,3,0,2021-09-16
2021-09-16 12:45:00+08:00,R2,lecture,0,0,1.0,425.8999938999999,24.26566696,58.69366837,12,3,0,2021-09-16
2021-09-16 12:50:00+08:00,R2,lecture,0,0,1.0,425.0357056,24.27214241,58.96214294,12,3,0,2021-09-16
2021-09-16 12:55:00+08:00,R2,lecture,2,1,3.0,425.5,24.29933357,59.11733246,12,3,0,2021-09-16
2021-09-16 13:00:00+08:00,R2,lecture,2,1,3.0,424.0967712,24.31999969,59.27032089,13,3,0,2021-09-16
2021-09-16 13:05:00+08:00,R2,lecture,3,1,4.0,423.2666626,24.34833336,59.4046669,13,3,0,2021-09-16
2021-09-16 13:10:00+08:00,R2,lecture,3,1,5.0,425.8999938999999,24.35733414,59.631332400000005,13,3,0,2021-09-16
2021-09-16 13:15:00+08:00,R2,lecture,3,1,4.0,427.4666748,24.39133263,59.73933411,13,3,0,2021-09-16
2021-09-16 13:20:00+08:00,R2,lecture,3,1,2.0,426.1333313,24.39066696,59.9679985,13,3,0,2021-09-16
2021-09-16 13:25:00+08:00,R2,lecture,3,1,3.0,426.1034546,24.43758583,60.04655075,13,3,0,2021-09-16
2021-09-16 13:30:00+08:00,R2,lecture,3,1,2.0,423.6000061000001,24.45966721,60.16666794,13,3,0,2021-09-16
2021-09-16 13:35:00+08:00,R2,lecture,3,1,4.0,420.3666687,24.46133423,60.39133453,13,3,0,2021-09-16
2021-09-16 13:40:00+08:00,R2,lecture,3,1,4.0,418.1333313,24.50766754,60.40299988,13,3,0,2021-09-16
2021-09-16 13:45:00+08:00,R2,lecture,2,1,3.0,420.6428528,24.48714256,60.693573,13,3,0,2021-09-16
2021-09-16 13:50:00+08:00,R2,lecture,3,1,3.0,420.5333252,24.54366684,60.71266556,13,3,0,2021-09-16
2021-09-16 13:55:00+08:00,R2,lecture,2,1,2.0,419.8999938999999,24.54999924,60.87133408,13,3,0,2021-09-16
2021-09-16 14:00:00+08:00,R2,lecture,1,1,6.0,419.1000061,24.56433296,61.02133179,14,3,0,2021-09-16
2021-09-16 14:05:00+08:00,R2,lecture,1,1,3.0,417.7999878,24.58233261,61.14266586,14,3,0,2021-09-16
2021-09-16 14:10:00+08:00,R2,lecture,2,1,5.0,421.1333313,24.57900047,61.30966568,14,3,0,2021-09-16
2021-09-16 14:15:00+08:00,R2,lecture,2,1,4.0,421.0689697,24.60275841,61.43103409,14,3,0,2021-09-16
2021-09-16 14:20:00+08:00,R2,lecture,2,1,4.0,421.0666809,24.61499977,61.57366562,14,3,0,2021-09-16
2021-09-16 14:25:00+08:00,R2,lecture,2,1,4.0,419.9666748,24.6439991,61.6503334,14,3,0,2021-09-16
2021-09-16 14:30:00+08:00,R2,lecture,2,1,1.0,419.8999938999999,24.66433334,61.77000046,14,3,0,2021-09-16
2021-09-16 14:35:00+08:00,R2,lecture,2,1,2.0,421.9642944,24.71107101,61.77500153,14,3,0,2021-09-16
2021-09-16 14:40:00+08:00,R2,lecture,2,1,4.0,419.8333435,24.69099998,62.00099945,14,3,0,2021-09-16
2021-09-16 14:45:00+08:00,R2,lecture,2,1,3.0,424.7000122,24.70000076,62.11700058,14,3,0,2021-09-16
2021-09-16 14:50:00+08:00,R2,lecture,2,1,5.0,427.3333435,24.72400093,62.18700027,14,3,0,2021-09-16
2021-09-16 14:55:00+08:00,R2,lecture,2,1,4.0,427.5666809,24.69799995,62.43966675,14,3,0,2021-09-16
2021-09-16 15:00:00+08:00,R2,lecture,2,1,5.0,424.9032288,24.75806427,62.39580536,15,3,0,2021-09-16
2021-09-16 15:05:00+08:00,R2,lecture,2,1,3.0,425.8965454,24.76034546,62.52758789,15,3,0,2021-09-16
2021-09-16 15:10:00+08:00,R2,lecture,2,1,5.0,424.7333374,24.74666595,62.71900177,15,3,0,2021-09-16
2021-09-16 15:15:00+08:00,R2,lecture,2,1,7.0,420.93331910000006,24.798666,62.69400024,15,3,0,2021-09-16
2021-09-16 15:20:00+08:00,R2,lecture,5,1,12.0,424.2333374,24.77799988,62.93133163,15,3,0,2021-09-16
2021-09-16 15:25:00+08:00,R2,lecture,6,1,12.0,427.1428528,24.78642845,63.07392883,15,3,0,2021-09-16
2021-09-16 15:30:00+08:00,R2,lecture,6,1,7.0,426.7000122,24.80633354,63.12333298,15,3,0,2021-09-16
2021-09-16 15:35:00+08:00,R2,lecture,6,1,11.0,425.54840089999993,24.82032204,63.19903183,15,3,0,2021-09-16
2021-09-16 15:40:00+08:00,R2,lecture,6,1,9.0,420.7333374,24.82799911,63.32600021,15,3,0,2021-09-16
2021-09-16 15:45:00+08:00,R2,lecture,6,1,7.0,419.43331910000006,24.87866592,63.29366684,15,3,0,2021-09-16
2021-09-16 15:50:00+08:00,R2,lecture,6,1,7.0,421.29998780000005,24.86366653,63.47700119,15,3,0,2021-09-16
2021-09-16 15:55:00+08:00,R2,lecture,6,1,11.0,420.1666565,24.89666748,63.49166489,15,3,0,2021-09-16
2021-09-16 16:00:00+08:00,R2,lecture,6,1,6.0,420.3448181,24.86103439,63.71792984,16,3,0,2021-09-16
2021-09-16 16:05:00+08:00,R2,lecture,5,1,8.0,421.4666748,24.8433342,63.88499832,16,3,0,2021-09-16
2021-09-16 16:10:00+08:00,R2,lecture,6,1,8.0,425.2000122,24.86433411,63.94333267,16,3,0,2021-09-16
2021-09-16 16:15:00+08:00,R2,lecture,6,1,10.0,422.2666626,24.89999962,63.94900131,16,3,0,2021-09-16
2021-09-16 16:20:00+08:00,R2,lecture,6,1,8.0,422.1071472,24.88178635,64.13035583,16,3,0,2021-09-16
2021-09-16 16:25:00+08:00,R2,lecture,6,1,10.0,419.7000122,24.88699913,64.2603302,16,3,0,2021-09-16
2021-09-16 16:30:00+08:00,R2,lecture,6,1,8.0,421.3999938999999,24.88433266,64.35700226,16,3,0,2021-09-16
2021-09-16 16:35:00+08:00,R2,lecture,6,1,8.0,422.7333374,24.93766594,64.31933594,16,3,0,2021-09-16
2021-09-16 16:40:00+08:00,R2,lecture,5,1,9.0,422.1666565,24.91833305,64.47699738,16,3,0,2021-09-16
2021-09-16 16:45:00+08:00,R2,lecture,6,1,8.0,422.1666565,24.96100044,64.45833588,16,3,0,2021-09-16
2021-09-16 16:50:00+08:00,R2,lecture,6,1,7.0,419.96551510000006,24.93758583,64.64655304,16,3,0,2021-09-16
2021-09-16 16:55:00+08:00,R2,lecture,6,1,10.0,421.5666809,24.93666649,64.77233124,16,3,0,2021-09-16
2021-09-16 17:00:00+08:00,R2,lecture,6,1,7.0,423.5666809,24.94633293,64.805336,17,3,0,2021-09-16
2021-09-16 17:05:00+08:00,R2,lecture,5,1,9.0,425.5333252,24.97299957,64.82733154,17,3,0,2021-09-16
2021-09-16 17:10:00+08:00,R2,lecture,5,1,9.0,422.5,24.94750023,65.02035522,17,3,0,2021-09-16
2021-09-16 17:15:00+08:00,R2,lecture,2,1,3.0,428.2000122,24.99266624,64.97266388,17,3,0,2021-09-16
2021-09-16 17:20:00+08:00,R2,lecture,2,1,3.0,426.3333435,25.00966644,64.99900055,17,3,0,2021-09-16
2021-09-16 17:25:00+08:00,R2,lecture,1,1,3.0,424.5666809,24.99666595,65.14466858,17,3,0,2021-09-16
2021-09-16 17:30:00+08:00,R2,lecture,1,1,3.0,425.2000122,24.99966621,65.23400116,17,3,0,2021-09-16
2021-09-16 17:35:00+08:00,R2,lecture,1,1,3.0,422.2000122,25.00699997,65.33633423,17,3,0,2021-09-16
2021-09-16 17:40:00+08:00,R2,lecture,1,1,3.0,420.0,25.01333427,65.37733459,17,3,0,2021-09-16
2021-09-16 17:45:00+08:00,R2,lecture,0,0,2.0,417.5862122,25.01172447,65.51138306,17,3,0,2021-09-16
2021-09-16 17:50:00+08:00,R2,lecture,0,0,3.0,417.0,25.0340004,65.5063324,17,3,0,2021-09-16
2021-09-16 17:55:00+08:00,R2,lecture,1,1,2.0,418.5666809,25.04466629,65.59833527,17,3,0,2021-09-16
2021-09-16 18:00:00+08:00,R2,lecture,2,1,2.0,420.4642944,25.05571365,65.62606812,18,3,0,2021-09-16
2021-09-16 18:05:00+08:00,R2,lecture,2,1,2.0,421.3999938999999,25.06933403,65.66266632,18,3,0,2021-09-16
2021-09-16 18:10:00+08:00,R2,lecture,2,1,4.0,421.2333374,25.07366753,65.71800232,18,3,0,2021-09-16
2021-09-16 18:15:00+08:00,R2,lecture,2,1,4.0,421.2666626,25.01733398,66.03766632,18,3,0,2021-09-16
2021-09-16 18:20:00+08:00,R2,lecture,2,1,2.0,423.3999938999999,25.05366707,66.00267029,18,3,0,2021-09-16
2021-09-16 18:25:00+08:00,R2,lecture,2,1,4.0,423.6666565,25.04933357,66.13166809,18,3,0,2021-09-16
2021-09-16 18:30:00+08:00,R2,lecture,2,1,2.0,424.8999938999999,25.09600067,66.02833557,18,3,0,2021-09-16
2021-09-16 18:35:00+08:00,R2,lecture,2,1,3.0,423.5862122,25.07827568,66.19413757,18,3,0,2021-09-16
2021-09-16 18:40:00+08:00,R2,lecture,3,1,3.0,421.9666748,25.04966736,66.39666748,18,3,0,2021-09-16
2021-09-16 18:45:00+08:00,R2,lecture,1,1,1.0,422.93331910000006,25.08233261,66.35466766,18,3,0,2021-09-16
2021-09-16 18:50:00+08:00,R2,lecture,1,1,1.0,422.0344849,25.07069016,66.43862152,18,3,0,2021-09-16
2021-09-16 18:55:00+08:00,R2,lecture,1,1,1.0,419.379303,25.1268959,66.33345032,18,3,0,2021-09-16
2021-09-16 19:00:00+08:00,R2,lecture,1,1,1.0,421.3999938999999,25.11466599,66.4489975,19,3,0,2021-09-16
2021-09-16 19:05:00+08:00,R2,lecture,1,1,1.0,421.8333435,25.11633301,66.51300049,19,3,0,2021-09-16
2021-09-16 19:10:00+08:00,R2,lecture,1,1,3.0,424.5333252,25.11700058,66.56500244,19,3,0,2021-09-16
2021-09-16 19:15:00+08:00,R2,lecture,1,1,4.0,422.79998780000005,25.11100006,66.69999695,19,3,0,2021-09-16
2021-09-16 19:20:00+08:00,R2,lecture,1,1,1.0,418.2000122,25.09166718,66.8646698,19,3,0,2021-09-16
2021-09-16 19:25:00+08:00,R2,lecture,1,1,1.0,417.3103333,25.10758591,66.86551666,19,3,0,2021-09-16
2021-09-16 19:30:00+08:00,R2,lecture,1,1,1.0,418.7333374,25.12533379,66.89433289,19,3,0,2021-09-16
2021-09-16 19:35:00+08:00,R2,lecture,1,1,1.0,419.0333252,25.13366699,66.91766357,19,3,0,2021-09-16
2021-09-16 19:40:00+08:00,R2,lecture,1,1,2.0,418.6666565,25.16066742,66.90966797,19,3,0,2021-09-16
2021-09-16 19:45:00+08:00,R2,lecture,1,1,2.0,418.2142944,25.16607094,66.99178314,19,3,0,2021-09-16
2021-09-16 19:50:00+08:00,R2,lecture,1,1,2.0,415.3999939,25.16133308,67.03932953,19,3,0,2021-09-16
2021-09-16 19:55:00+08:00,R2,lecture,1,1,1.0,416.6333313,25.12199974,67.26966858,19,3,0,2021-09-16
2021-09-16 20:00:00+08:00,R2,lecture,1,1,2.0,414.3666687,25.15833282,67.21299744,20,3,0,2021-09-16
2021-09-16 20:05:00+08:00,R2,lecture,1,1,2.0,414.1666565,25.15566635,67.28133392,20,3,0,2021-09-16
2021-09-16 20:10:00+08:00,R2,lecture,1,1,2.0,416.0,25.13433266,67.43599701,20,3,0,2021-09-16
2021-09-16 20:15:00+08:00,R2,lecture,1,1,1.0,417.4666748,25.15299988,67.43533325,20,3,0,2021-09-16
2021-09-16 20:20:00+08:00,R2,lecture,1,1,1.0,414.3103333,25.15999985,67.50103759999999,20,3,0,2021-09-16
2021-09-16 20:25:00+08:00,R2,lecture,1,1,1.0,415.8666687,25.15999985,67.57633209,20,3,0,2021-09-16
2021-09-16 20:30:00+08:00,R2,lecture,1,1,1.0,416.2000122,25.16033363,67.66533661,20,3,0,2021-09-16
2021-09-16 20:35:00+08:00,R2,lecture,1,1,2.0,418.4642944,25.18357086,67.63785553,20,3,0,2021-09-16
2021-09-16 20:40:00+08:00,R2,lecture,1,1,1.0,419.2333374,25.20366669,67.64933014,20,3,0,2021-09-16
2021-09-16 20:45:00+08:00,R2,lecture,1,1,1.0,419.0666809,25.21233368,67.66600037,20,3,0,2021-09-16
2021-09-16 20:50:00+08:00,R2,lecture,1,1,2.0,420.1333313,25.22699928,67.69166565,20,3,0,2021-09-16
2021-09-16 20:55:00+08:00,R2,lecture,1,1,1.0,421.0,25.24099922,67.68166351,20,3,0,2021-09-16
2021-09-16 21:00:00+08:00,R2,lecture,0,0,2.0,417.0666809,25.20433426,67.88999939,21,3,0,2021-09-16
2021-09-16 21:05:00+08:00,R2,lecture,0,0,1.0,418.9333191,25.22400093,67.88366699,21,3,0,2021-09-16
2021-09-16 21:10:00+08:00,R2,lecture,0,0,1.0,419.6551819,25.20275879,68.00827789,21,3,0,2021-09-16
2021-09-16 21:15:00+08:00,R2,lecture,0,0,1.0,419.8666687,25.22200012,68.01833344,21,3,0,2021-09-16
2021-09-16 21:20:00+08:00,R2,lecture,0,0,1.0,416.4333191,25.21933365,68.08933258,21,3,0,2021-09-16
2021-09-16 21:25:00+08:00,R2,lecture,0,0,1.0,415.5,25.22785759,68.14678192,21,3,0,2021-09-16
2021-09-16 21:30:00+08:00,R2,lecture,0,0,1.0,415.2000122,25.19566727,68.3116684,21,3,0,2021-09-16
2021-09-16 21:35:00+08:00,R2,lecture,0,0,1.0,418.6666565,25.22433281,68.28766632,21,3,0,2021-09-16
2021-09-16 21:40:00+08:00,R2,lecture,0,0,1.0,414.6666565,25.22333336,68.33666992,21,3,0,2021-09-16
2021-09-16 21:45:00+08:00,R2,lecture,0,0,1.0,416.1666565,25.25499916,68.29133606,21,3,0,2021-09-16
2021-09-16 21:50:00+08:00,R2,lecture,0,0,1.0,421.2333374,25.23399925,68.43533325,21,3,0,2021-09-16
2021-09-16 21:55:00+08:00,R2,lecture,0,0,1.0,421.0333252,25.23866653,68.47733307,21,3,0,2021-09-16
2021-09-16 22:00:00+08:00,R2,lecture,0,0,1.0,421.2666626,25.24799919,68.49900055,22,3,0,2021-09-16
2021-09-16 22:05:00+08:00,R2,lecture,0,0,1.0,420.8275757,25.23862076,68.63379669,22,3,0,2021-09-16
2021-09-16 22:10:00+08:00,R2,lecture,0,0,1.0,420.6000061000001,25.2816658,68.53566742,22,3,0,2021-09-16
2021-09-16 22:15:00+08:00,R2,lecture,0,0,1.0,419.5,25.23333359,68.78133392,22,3,0,2021-09-16
2021-09-16 22:20:00+08:00,R2,lecture,0,0,1.0,418.1071472,25.28785706,68.61643219,22,3,0,2021-09-16
2021-09-16 22:25:00+08:00,R2,lecture,0,0,1.0,418.8333435,25.27400017,68.73366547,22,3,0,2021-09-16
2021-09-16 22:30:00+08:00,R2,lecture,0,0,1.0,422.2666626,25.28566742,68.65966797,22,3,0,2021-09-16
2021-09-16 22:35:00+08:00,R2,lecture,0,0,1.0,419.2000122,25.23066711,69.06433105,22,3,0,2021-09-16
